50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.023251,,,,,,,,,,,f2835ba7-783d-4f9b-bd91-4cae8129463a,888,,,"[82.6, 40.8]",3943076,28,,,,-3.024484,,Right Foot,,,"[74.1, 39.8]",,Ground Pass,,8.558621,,,,Ismael Koné,133229.0,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Center Attacking Midfield,51,Canada,1833,['dff6d799-2f13-4fef-a87f-ee132f18c7de'],54,,,,,,,,,,,,,,,,,Canada,1833,00:28:54.103,Pass,
,,,,,,,,,,,,,,,,,,0.207205,,,,,,,,,,,81d5603a-ab6e-4e1a-ac06-732ddf956b4d,894,,,"[20.3, 42.5]",3943076,29,,,,-0.7008544,,Left Foot,,,"[23.5, 39.8]",,Ground Pass,,4.1868844,,Incomplete,,Federico Santiago Valverde Dipetta,6773.0,,,,,Recovery,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,51,Canada,1833,"['a76f33ff-a060-4bd1-93f9-bf1e010b2040', 'fad42a38-fc31-494a-be9a-e427a432cd46']",1,,,,,,,,,,,,,,,,,Uruguay,783,00:29:01.900,Pass,
,,,,,,,,,,,,,,,,,,0.80968,,,,,,,,,,,b039eaa1-bdcd-4af5-8788-2ea3c7a3fc75,900,,,"[18.9, 37.9]",3943076,29,,,,-0.95702624,,Right Foot,,,"[28.2, 24.7]",,Ground Pass,,16.147137,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,51,Canada,1833,"['4f62b850-ecfa-4f14-a0e4-4e6d7b92ee85', 'bb08c9df-2db3-4e37-8d2e-8022e807847a']",3,,,,,,,,,,,,,,,,,Uruguay,783,00:29:03.865,Pass,True
,,,,,,,,,,,,,,,,,,3.552067,,,,,,,,,,,177c0303-7f62-4021-a83e-ab6ec313d4df,904,,,"[30.6, 19.9]",3943076,29,,,,-0.41864127,,Left Foot,,,"[75.1, 0.1]",,Ground Pass,,48.70616,,Out,,Maximiliano Javier Araújo Vilches,35492.0,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Left Center Midfield,51,Canada,1833,"['239e221d-28fe-4b8e-b92e-efe62350c33b', 'c31e8047-7120-4b15-982d-e008e8dd5f4d']",5,,,,,,,,,,,,,,,,,Uruguay,783,00:29:05.800,Pass,True
,,,,,,,,,,,,,,,,,,1.303446,,,,,,,,,,,b3c2cb0f-4bd0-4fbf-b8d5-968c9b947239,906,,,"[63.5, 80.0]",3943076,29,True,,,-1.4427873,,,,,"[66.1, 59.8]",,Low Pass,,20.36664,,,,Mathieu Choiniere,18639.0,,,,,Throw-in,1,From Throw In,Alistair Johnston,44703.0,Right Back,52,Canada,1833,['36288f5d-6f01-48c0-8040-6409bd867252'],12,,,,,,,,,,,,,,,,,Canada,1833,00:29:12.017,Pass,
,,,,,,,,,,,,,,,,,,1.184299,,,,,,,,,,,db85d929-69fa-41d8-8112-787b0d690d9a,908,,,"[66.1, 59.8]",3943076,29,,,,-0.8519663,,Right Foot,,,"[71.7, 53.4]",,Ground Pass,,8.504117,,,,Ismael Koné,133229.0,,,,,,1,From Throw In,Mathieu Choiniere,18639.0,Left Defensive Midfield,52,Canada,1833,['ad0d3204-3588-4ae3-9ed6-34992b78e17a'],14,,,,,,,,,,,,,,,,,Canada,1833,00:29:14.137,Pass,
,,,,,,,,,,,,,,,,,,0.732922,,,,,,,,,,,50f7d90f-e78f-4451-b90d-cf5c930e9984,910,,,"[71.7, 53.4]",3943076,29,,,,-2.2822554,,Right Foot,,,"[66.7, 47.6]",,Ground Pass,,7.6576757,,,,Mathieu Choiniere,18639.0,,,,,,1,From Throw In,Ismael Koné,133229.0,Right Defensive Midfield,52,Canada,1833,['f9d05551-a489-4ade-b6e5-76ae3ce126c9'],15,,,,,,,,,,,,,,,,,Canada,1833,00:29:15.321,Pass,
,,,,,,,,,,,,,,,,,,0.93395,,,,,,,,,,,60a4fce2-83b4-469d-a81b-b20a075644c1,913,,,"[67.8, 44.6]",3943076,29,,,,-0.77764636,,Right Foot,,,"[74.3, 38.2]",,Ground Pass,,9.121951,,,,Jonathan Osorio,12770.0,,,,,,1,From Throw In,Mathieu Choiniere,18639.0,Left Defensive Midfield,52,Canada,1833,['3c201edb-7262-4704-983e-779540a90250'],16,,,,,,,,,,,,,,,,,Canada,1833,00:29:16.769,Pass,
,,,,,,,,,,,,,,,,,,0.78868,,,,,,,,,,,c331382f-f2a7-450d-84b2-3cadee014dc8,916,,,"[74.3, 38.2]",3943076,29,,,,2.7634504,,Right Foot,,,"[67.0, 41.1]",,Ground Pass,,7.8549347,,,,Mathieu Choiniere,18639.0,,,,,,1,From Throw In,Jonathan Osorio,12770.0,Center Attacking Midfield,52,Canada,1833,['9ce2b37b-6a44-47ed-8df3-9946be2839a5'],17,,,,,,,,,,,,,,,,,Canada,1833,00:29:17.776,Pass,
,,,,,,,,,,,,,,,,,,1.053651,,,,,,,,,,,90813026-f17c-4fe0-a640-92662af10d57,919,,,"[67.0, 41.1]",3943076,29,,,,0.7328151,,Right Foot,,,"[84.0, 56.4]",,Ground Pass,,22.87116,,,,Tanitoluwa Oluwaseyi,224603.0,,,,,,1,From Throw In,Mathieu Choiniere,18639.0,Left Defensive Midfield,52,Canada,1833,['9fdca384-8cc6-4ef5-80b2-7af6159162bf'],19,,,,,,,,,,,,,,,,,Canada,1833,00:29:19.660,Pass,
,,,,,,,,,,,,,,,,,,1.316726,,,,,,,,,,,3862359c-0b17-4d58-b2eb-3c2dd980cb1a,923,,,"[78.8, 53.8]",3943076,29,,,,-1.474796,,Left Foot,,,"[80.1, 40.3]",,Ground Pass,,13.5624485,,,,Mathieu Choiniere,18639.0,,,,,,1,From Throw In,Tanitoluwa Oluwaseyi,224603.0,Center Forward,52,Canada,1833,"['1922cb61-9ce3-4114-8f21-f0dc5d1f00cb', 'b733407f-07d8-4e36-8f58-a39e715c5531']",21,,,,,,,,,,,,,,,,,Canada,1833,00:29:21.733,Pass,True
,,,,,,,,,,,,,,,,,,1.379091,,,,,,,,,,,d42b7ec8-9137-4a54-b5ca-a842e82c1ff4,932,,,"[20.5, 50.4]",3943076,29,,,,-1.0751445,,Right Foot,,,"[31.8, 29.5]",,Ground Pass,,23.759209,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Right Center Midfield,53,Uruguay,783,['937c4867-9914-411d-8505-05fc54bbaab9'],27,,,,,,,,,,,,,,,,,Uruguay,783,00:29:27.020,Pass,
,,,,,,,,,,,,,,,,,,2.00292,,,,,,,,,,,7f8ef590-4959-46c1-ac69-b579952b7d42,935,,,"[30.6, 32.9]",3943076,29,,,,1.3145738,,Right Foot,,,"[38.8, 64.2]",,Ground Pass,,32.356297,,,,Rodrigo Bentancur Colmán,5260.0,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Left Center Midfield,53,Uruguay,783,['81d57c1a-dede-4f3a-b8ba-ffa4fbca9c85'],29,,,,,,,,,,,,,,,,,Uruguay,783,00:29:29.320,Pass,
,,,,,,,,,,,,,,,,,,0.070171,,,,,,,,,,,f99071ee-52dd-4a06-8f8b-ad1a35d2e777,939,,,"[39.4, 66.6]",3943076,29,,,,0.5880026,,Right Foot,,,"[40.6, 67.4]",,Low Pass,,1.4422206,,Incomplete,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Right Center Midfield,53,Uruguay,783,['8660682d-7cfe-4e0d-b951-2387b1a0c752'],31,,,,,,,,,,,,,,,,,Uruguay,783,00:29:31.841,Pass,
,,,,,,,,,,,,,,,,,,1.239863,,,,,,,,,,,fe615082-8a99-4cec-b693-e2c83aba5416,941,,,"[47.1, 80.0]",3943076,29,,,,-1.8759571,,,,,"[40.8, 60.0]",,Low Pass,,20.968786,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,Throw-in,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,54,Uruguay,783,['b635b929-5cdd-4db9-bf77-cbdc771a6a67'],51,,,,,,,,,,,,,,,,,Uruguay,783,00:29:51.770,Pass,
,,,,,,,,,,,,,,,,,,2.088451,,,,,,,,,,,a79af545-7707-4765-97f3-576e627a776f,945,,,"[38.4, 58.2]",3943076,29,,,,-1.2005556,,Right Foot,,,"[52.8, 21.1]",,Ground Pass,,39.796608,,,,Matías Nicolás Viña Susperreguy,34476.0,,,,,,1,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Left Center Midfield,54,Uruguay,783,"['25915964-69f7-473d-898b-d403d2035ecd', 'a05a3702-da64-4de5-8006-8318ae456590']",54,,,,,,,,,,,,,,,,,Uruguay,783,00:29:54.759,Pass,True
,,,,,,,,,,,,,,,,,,1.231169,,,,,,,,,,,b98b217e-7c76-418d-9218-edcee0c12034,951,,,"[7.0, 35.1]",3943076,30,,,,2.1135468,,Left Foot,,,"[3.2, 41.4]",,Ground Pass,,7.3573093,,,,Dayne Tristan St. Clair,36794.0,,,,,Goal Kick,1,From Goal Kick,Moise Bombito,383250.0,Left Center Back,55,Canada,1833,['b6653df5-2d8a-4ac0-bbb8-dc156e8ac819'],34,,,,,,,,,,,,,,,,,Canada,1833,00:30:34.533,Pass,
,,,,,,,,,,,,,,,,,,1.5276,,,,,,,,,,,cb3381e6-aa21-446b-99ff-25d4b08df035,955,,,"[5.3, 36.5]",3943076,30,,,,-1.078585,,Left Foot,,,"[12.7, 22.7]",,Ground Pass,,15.658863,,,,Moise Bombito,383250.0,,,,,,1,From Goal Kick,Dayne Tristan St. Clair,36794.0,Goalkeeper,55,Canada,1833,"['1d78e4b1-2e27-49c7-b90f-e1f0d91c6636', '2093f439-a9d2-4575-9cdd-7e37f4ec2e84']",39,,,,,,,,,,,,,,,,,Canada,1833,00:30:39.443,Pass,True
,,,,,,,,,,,,,,,,,,3.103408,,,,,,,,,,,326856d7-8cb8-4d01-a524-fdb7bfbcddfb,958,,,"[14.9, 10.5]",3943076,30,,,,0.15204327,,Left Foot,,,"[64.5, 18.1]",,High Pass,,50.17888,,Incomplete,,,,,,,,,1,From Goal Kick,Moise Bombito,383250.0,Left Center Back,55,Canada,1833,['0067ab53-c2ea-4a6a-aaf7-b59fad99a9f1'],42,,,,,,,,,,,,,,,,,Canada,1833,00:30:42.671,Pass,
,,,,,,,,,,,,,,,,,,1.881629,,,,,,,,,,,0067ab53-c2ea-4a6a-aaf7-b59fad99a9f1,959,,,"[55.6, 62.0]",3943076,30,,,,-0.6602282,,Right Foot,,,"[64.1, 55.4]",,Low Pass,,10.761505,,,,Rodrigo Bentancur Colmán,5260.0,,,,,Recovery,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,55,Canada,1833,"['326856d7-8cb8-4d01-a524-fdb7bfbcddfb', '5f4b0f9e-7fa3-47a2-a5b8-cb577f3b9b1b']",45,,,,,,,,,,,,,,,,,Uruguay,783,00:30:45.774,Pass,
,,,,,,,,,,,,,,,,,,2.070109,,,,,,,,,,,cbc309bc-b59e-4524-9b93-a280137403d5,964,,,"[74.3, 65.3]",3943076,30,,,,-0.6169172,,Right Foot,,,"[105.6, 43.1]",,High Pass,,38.373558,,Incomplete,,Maximiliano Javier Araújo Vilches,35492.0,,,Through Ball,True,,1,From Goal Kick,Rodrigo Bentancur Colmán,5260.0,Right Center Midfield,55,Canada,1833,"['3c4ad70c-cd60-462c-ba52-a59918301bb4', '4019b983-44af-4cb6-bf0c-80fb3517bfe1']",51,,,,,,,,,,,,,,,,,Uruguay,783,00:30:51.688,Pass,
,,,,,,,,,,,,,,,,,,2.406963,,,,,,,,,,,5adf90c0-bf03-4449-baa5-18334faa2b54,968,,,"[16.1, 43.6]",3943076,30,,,,1.164502,,Keeper Arm,,,"[23.5, 60.8]",,Ground Pass,,18.724316,,,,Alistair Johnston,44703.0,,,,,,1,From Keeper,Dayne Tristan St. Clair,36794.0,Goalkeeper,56,Canada,1833,['4145db1d-41f5-46f7-8f28-357e5db5e302'],54,,,,,,,,,,,,,,,,,Canada,1833,00:30:54.725,Pass,
,,,,,,,,,,,,,,,,,,1.298852,,,,,,,,,,,25207275-c342-4584-b6a6-2ca66d057ea7,970,,,"[23.7, 60.6]",3943076,30,,,,-0.52687794,,Right Foot,,,"[44.5, 48.5]",,Ground Pass,,24.063457,,,,Ismael Koné,133229.0,,,,,,1,From Keeper,Alistair Johnston,44703.0,Right Back,56,Canada,1833,['265a79e1-c49b-4201-8f44-61839df2ad1a'],57,,,,,,,,,,,,,,,,,Canada,1833,00:30:57.132,Pass,
,,,,,,,,,,,,,,,,,,1.29173,,,,,,,,,,,83dbf4d5-c3cf-427e-8226-a05c25cda6ff,973,,,"[45.0, 48.5]",3943076,30,,,,0.3957634,,Right Foot,,,"[59.6, 54.6]",,Ground Pass,,15.823085,,,,Jonathan Osorio,12770.0,,,,,,1,From Keeper,Ismael Koné,133229.0,Right Defensive Midfield,56,Canada,1833,['e5970089-85da-4458-9435-60c99ab885ce'],59,,,,,,,,,,,,,,,,,Canada,1833,00:30:59.027,Pass,
,,,,,,,,,,,,,,,,,,1.462679,,,,,,,,,,,243807cf-de60-4097-b12d-5a72651d5e54,975,,,"[59.6, 54.6]",3943076,31,,,,0.8310286,,Right Foot,,,"[80.5, 77.5]",,Ground Pass,,31.003548,,,,Ali Ahmed,224628.0,,,,,,1,From Keeper,Jonathan Osorio,12770.0,Center Attacking Midfield,56,Canada,1833,['70b1b585-689c-48b8-b231-b911f466f38a'],0,,,,,,,,,,,,,,,,,Canada,1833,00:31:00.319,Pass,
,,,,,,,,,,,,,,,,,,1.653993,,,,,,,,,,,b7918425-403a-412f-bb68-8bbe0edb3148,978,,,"[91.3, 76.5]",3943076,31,,,,-1.1985686,07318e76-749e-41c2-a3bd-7f9b7a713811,Right Foot,True,,"[106.8, 36.8]",,High Pass,,42.61854,,,,Tanitoluwa Oluwaseyi,224603.0,True,,,,,1,From Keeper,Ali Ahmed,224628.0,Right Wing,56,Canada,1833,['e2148470-9cf0-4992-972e-0b7093661383'],4,,,,,,,,,,,,,,,,,Canada,1833,00:31:04.064,Pass,
,,,,,,,,,,,,,,,,,,1.176545,,,,,,,,,,,3702c6a6-9707-4064-9ea5-0b4a119ae9e5,983,,,"[4.9, 41.7]",3943076,31,True,,,0.928688,,Left Foot,,,"[13.5, 53.2]",,Ground Pass,,14.360014,,,,José María Giménez de Vargas,5259.0,,,,,Goal Kick,1,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,57,Uruguay,783,['3f8a64fc-2b3a-4ca6-8270-8883b8e5aa22'],31,,,,,,,,,,,,,,,,,Uruguay,783,00:31:31.251,Pass,
,,,,,,,,,,,,,,,,,,1.37411,,,,,,,,,,,a0084f26-50c1-4dc9-a7b5-5029f90aa9f2,985,,,"[14.3, 54.3]",3943076,31,True,,,1.0339713,,Left Foot,,,"[26.5, 74.8]",,Ground Pass,,23.855608,,,,Nahitan Michel Nández Acosta,5247.0,,,,,,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,57,Uruguay,783,['a7b793a0-2ce0-4197-bfe1-9f9ff4e5adc0'],33,,,,,,,,,,,,,,,,,Uruguay,783,00:31:33.660,Pass,
,,,,,,,,,,,,,,,,,,1.424609,,,,,,,,,,,c20f5dbf-a997-4133-bb49-6842e57cf383,987,,,"[31.5, 75.9]",3943076,31,,,,-0.09105189,,Right Foot,,,"[54.5, 73.8]",,Ground Pass,,23.09567,,,,Facundo Pellistri Rebollo,36288.0,,,,,,1,From Goal Kick,Nahitan Michel Nández Acosta,5247.0,Right Back,57,Uruguay,783,['446e91f4-0ed3-4667-abd9-d0ac0b0d3d74'],36,,,,,,,,,,,,,,,,,Uruguay,783,00:31:36.887,Pass,
,,,,,,,,,,,,,,,,,,0.028806,,,,,,,,,,,f59abdcc-b312-460c-92f9-d8eca764626c,993,,,"[76.1, 6.1]",3943076,31,,,,3.1415927,,Right Foot,,,"[74.3, 6.1]",,Ground Pass,,1.8,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Jacob Shaffelburg,26152.0,Left Wing,57,Uruguay,783,"['3926ec6a-b268-464d-ae27-a034f04c6bb5', 'ccc82d19-4744-4291-80e7-297c680fb8ed']",39,,,,,,,,,,,,,,,,,Canada,1833,00:31:39.746,Pass,True
,,,,,,,,,,,,,,,,,,1.097496,,,,,,,,,,,6a77835c-1def-4413-b9be-0e157737d8fd,995,,,"[68.3, 0.1]",3943076,31,,,,0.70449406,,,,,"[76.3, 6.9]",,Low Pass,,10.499524,,,,Tanitoluwa Oluwaseyi,224603.0,,,,,Throw-in,1,From Throw In,Richie Laryea,16120.0,Left Back,58,Canada,1833,['05242d45-6567-46d5-b56b-486cc2a151a1'],51,,,,,,,,,,,,,,,,,Canada,1833,00:31:51.215,Pass,
,,,,,,,,,,,,,,,,,,0.646771,,,,,,,,,,,60dce9f3-188b-4e89-934a-62fb1cafe5d8,998,,,"[77.1, 6.9]",3943076,31,,,,-0.33109608,,Left Foot,,,"[83.5, 4.7]",,Ground Pass,,6.7675695,,Incomplete,,Jacob Shaffelburg,26152.0,,,,,,1,From Throw In,Tanitoluwa Oluwaseyi,224603.0,Center Forward,58,Canada,1833,"['1d161275-4d38-4688-be05-d57c2e72e1ec', '62943245-3cef-48e4-8cb2-71b047356d40', 'c8a252a1-93c5-47e1-9f04-cdb725909d75']",52,,,,,,,,,,,,,,,,,Canada,1833,00:31:52.313,Pass,True
,,,,,,,,,,,,,,,,,,2.362989,,,,,,,,,,,fe315c88-ffcf-44b2-8b66-36afd81ffc71,1003,,,"[27.4, 73.8]",3943076,31,,,,-2.402771,,Right Foot,,,"[2.7, 51.3]",,Ground Pass,,33.411674,,,,Sergio Rochet Álvarez,36710.0,,,,,,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,58,Canada,1833,['70da7fed-66b0-41bd-a265-8af8438e213f'],55,,,,,,,,,,,,,,,,,Uruguay,783,00:31:55.057,Pass,
,,,,,,,,,,,,,,,,,,3.175643,,,,,,,,,,,7ac5df4f-3bf6-4bcb-896e-d917d5637c50,1007,,,"[2.7, 53.8]",3943076,31,,,,0.42797446,,Right Foot,,,"[58.6, 79.3]",,High Pass,,61.441517,,Out,,Facundo Pellistri Rebollo,36288.0,,,,,,1,From Throw In,Sergio Rochet Álvarez,36710.0,Goalkeeper,58,Canada,1833,"['76c60744-2660-4999-a193-e3c30392c941', '9a588748-37fc-49e9-b2c7-79df6e26988b']",58,,,,,,,,,,,,,,,,,Uruguay,783,00:31:58.830,Pass,True
,,,,,,,,,,,,,,,,,,1.822063,,,,,,,,,,,733c15ab-8461-45e2-98a2-e0f465320011,1009,,,"[64.8, 0.1]",3943076,32,,,,0.23824476,,,,,"[92.8, 6.9]",,Low Pass,,28.813885,,,,Ali Ahmed,224628.0,,,,,Throw-in,1,From Throw In,Richie Laryea,16120.0,Left Back,59,Canada,1833,['dc3ba7bb-7bb3-47f2-b575-834f9676ff70'],14,,,,,,,,,,,,,,,,,Canada,1833,00:32:14.879,Pass,
,,,,,,,,,,,,,,,,,,2.823129,,,,,,,,,,,add8d03e-f764-44e5-9399-44d5a0183ad6,1014,,,"[27.1, 71.6]",3943076,32,,,,-2.195905,,Right Foot,,,"[6.1, 42.5]",,Ground Pass,,35.88607,,,,Sergio Rochet Álvarez,36710.0,,,,,Recovery,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,59,Canada,1833,['a303e5ba-efae-4ffd-9553-1de48af26eef'],18,,,,,,,,,,,,,,,,,Uruguay,783,00:32:18.268,Pass,
,,,,,,,,,,,,,,,,,,2.317262,,,,,,,,,,,07bf9d24-2a63-4e70-8a5a-641d656e70fb,1018,,,"[3.0, 46.1]",3943076,32,,,,0.38624027,,Right Foot,,,"[48.0, 64.4]",,High Pass,,48.578697,,Incomplete,,,,,,,,,1,From Throw In,Sergio Rochet Álvarez,36710.0,Goalkeeper,59,Canada,1833,['7a3632f5-6d07-4b9c-87dd-18beb87735b6'],22,,,,,,,,,,,,,,,,,Uruguay,783,00:32:22.778,Pass,
,,,,,,,,,,,,,,,,,,0.981765,,,,,,,,,,,894d8c47-345a-4d49-8307-af1332a443ae,1021,,,"[70.3, 17.0]",3943076,32,,,,1.4951832,,Right Foot,,,"[71.3, 30.2]",,Ground Pass,,13.237824,,,,Ismael Koné,133229.0,,,,,,1,From Throw In,Richie Laryea,16120.0,Left Back,59,Canada,1833,['e38e061c-88f3-4db3-a52f-4c681e5ea151'],26,,,,,,,,,,,,,,,,,Canada,1833,00:32:26.222,Pass,
,,,,,,,,,,,,,,,,,,0.998855,,,,,,,,,,,2849d2e9-d790-40a8-a342-09719e901acb,1024,,,"[75.5, 39.2]",3943076,32,,,,-2.5739262,,Right Foot,,,"[68.6, 34.8]",,Ground Pass,,8.18352,,,,Mathieu Choiniere,18639.0,,,,,,1,From Throw In,Ismael Koné,133229.0,Right Defensive Midfield,59,Canada,1833,['960e5c81-c070-415f-827a-8d0bcbd84241'],29,,,,,,,,,,,,,,,,,Canada,1833,00:32:29.145,Pass,
,,,,,,,,,,,,,,,,,,1.608179,,,,,,,,,,,a176eacb-4f99-4f47-ae62-699970a90baa,1027,,,"[68.6, 34.8]",3943076,32,,,,-1.3552622,,Right Foot,,,"[72.3, 17.9]",,Ground Pass,,17.30029,,,,Richie Laryea,16120.0,,,,,,1,From Throw In,Mathieu Choiniere,18639.0,Left Defensive Midfield,59,Canada,1833,['e0c4b5dc-0d2a-4c85-9df5-6b8164f6ffe3'],30,,,,,,,,,,,,,,,,,Canada,1833,00:32:30.444,Pass,
,,,,,,,,,,,,,,,,,,1.360951,,,,,,,,,,,f83227e7-0f64-4e00-88b4-dd334cc15229,1031,,,"[73.5, 13.7]",3943076,32,,,,-0.71492684,,Right Foot,,,"[82.6, 5.8]",,Ground Pass,,12.050726,,,,Jacob Shaffelburg,26152.0,,,,,,1,From Throw In,Richie Laryea,16120.0,Left Back,59,Canada,1833,"['95f7977c-3b56-4e3d-b213-9a94bca5a5f8', 'daa2c961-3579-40cd-9dfd-1c89dc5cf94a']",32,,,,,,,,,,,,,,,,,Canada,1833,00:32:32.207,Pass,True
,,,,,,,,,,,,,,,,,,0.053722,,,,,,,,,,,c9d9f9a3-90a9-46c0-935f-ced40e23a277,1034,,,"[82.5, 5.3]",3943076,32,,,,1.0584068,,Left Foot,,,"[84.3, 8.5]",,Ground Pass,,3.671512,,Incomplete,,,,,,,,,1,From Throw In,Jacob Shaffelburg,26152.0,Left Wing,59,Canada,1833,"['16afb0be-e37f-40dc-9ab4-8cf1743df49c', '38e2a4cb-6f0b-49d4-9dbf-30e16d797157']",33,,,,,,,,,,,,,,,,,Canada,1833,00:32:33.568,Pass,True
,,,,,,,,,,,,,,,,,,0.884476,,,,,,,,,,,6a968e50-8d74-40af-bbce-e18ab20bf4e4,1037,,,"[57.1, 6.9]",3943076,32,,,,0.844154,,Right Foot,,,"[63.5, 14.1]",,Ground Pass,,9.633276,,,,Mathieu Choiniere,18639.0,,,,,Recovery,1,From Throw In,Moise Bombito,383250.0,Left Center Back,59,Canada,1833,"['4b1a4658-8ece-41bd-8aa7-7bf7cbbdcd82', '82e23e04-733d-4b6c-8954-1cef0439cd1e']",36,,,,,,,,,,,,,,,,,Canada,1833,00:32:36.346,Pass,True
,,,,,,,,,,,,,,,,,,2.664212,,,,,,,,,,,4555bb53-c251-46ca-8251-ab2b776e3e83,1044,,,"[66.4, 19.7]",3943076,33,,,,0.502481,,Right Foot,,,"[108.8, 43.0]",,High Pass,,48.380264,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Ismael Koné,133229.0,Right Defensive Midfield,60,Canada,1833,['20d3b79f-94b2-439c-9b96-28d9e922f3e8'],18,,,,,,,,,,,,,,,,,Canada,1833,00:33:18.623,Pass,
,,,,,,,,,,,,,,,,,,1.203747,,,,,,,,,,,368a6307-63fb-48fc-ab8e-969b23005ab3,1047,,,"[11.3, 42.5]",3943076,33,,,,0.967047,,Keeper Arm,,,"[15.3, 48.3]",,Ground Pass,,7.045566,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Keeper,Sergio Rochet Álvarez,36710.0,Goalkeeper,61,Uruguay,783,['3a53b552-2ead-4f13-b97f-16b49b568ae3'],26,,,,,,,,,,,,,,,,,Uruguay,783,00:33:26.815,Pass,
,,,,,,,,,,,,,,,,,,1.032814,,,,,,,,,,,abb56320-04a7-45b8-b828-6c248cebff1d,1050,,,"[28.2, 49.4]",3943076,33,,,,-0.40177977,,Right Foot,,,"[51.5, 39.5]",,Ground Pass,,25.316002,,,,Rodrigo Bentancur Colmán,5260.0,,,,,,1,From Keeper,José María Giménez de Vargas,5259.0,Right Center Back,61,Uruguay,783,['5b8e6332-c16e-4a00-ac91-7d9b728d2b39'],32,,,,,,,,,,,,,,,,,Uruguay,783,00:33:32.695,Pass,
,,,,,,,,,,,,,,,,,,0.57665,,,,,,,,,,,ebac447a-6645-437e-8fb2-185ac09c198b,1052,,,"[51.5, 39.5]",3943076,33,,,,1.5797247,,Right Foot,,,"[51.4, 50.7]",,Low Pass,,11.200446,,,,Manuel Ugarte Ribeiro,36659.0,,,,,,1,From Keeper,Rodrigo Bentancur Colmán,5260.0,Right Center Midfield,61,Uruguay,783,['0475a831-13ff-499c-80e2-72f0c8f1ca2d'],33,,,,,,,,,,,,,,,,,Uruguay,783,00:33:33.728,Pass,
,,,,,,,,,,,,,,,,,,1.047065,,,,,,,,,,,9bbbf06e-afb7-4c99-87bf-b2e6995c226e,1064,,,"[88.1, 42.2]",3943076,33,,,,-0.07047135,,Right Foot,,,"[96.6, 41.6]",,Ground Pass,,8.521151,,Incomplete,,,,,,,,,1,From Keeper,Ismael Koné,133229.0,Right Defensive Midfield,61,Uruguay,783,['e6ffea8d-cb06-4d63-b357-7a201592523f'],41,,,,,,,,,,,,,,,,,Canada,1833,00:33:41.765,Pass,
